Label,Area,Perimeter,Circularity,MaxFeretDiam,MaxFeretDiamAngle
690,435,79.486,0.865,26.401,127.304
691,392,70.656,0.987,24.413,55.008
692,541,86.975,0.899,28.46,161.565
693,397,74.123,0.908,26.476,79.114
694,1169,134.743,0.809,45.277,59.47
695,1798,166.652,0.814,59.034,51.189
696,783,111.989,0.785,43.658,69.905
697,653,102.049,0.788,36.235,140.599
698,276,63.071,0.872,23.431,129.806
699,975,123.041,0.809,41.304,6.953
700,422,81.152,0.805,29.206,128.047
701,1574,167.897,0.702,63.135,119.407
702,426,78.605,0.866,26.571,70.201
703,283,62.056,0.923,22.204,144.162
704,708,102.279,0.85,36.62,145.008
705,1764,169.008,0.776,60.083,108.435
706,819,116.432,0.759,44.911,101.56
707,708,98.677,0.914,35.114,109.983
708,347,70.886,0.868,25,16.26
709,406,79.716,0.803,32.016,75.53
710,4698,281.418,0.745,89.499,140.44
711,344,71.441,0.847,27.514,109.093
712,580,91.093,0.878,30.529,148.392
713,359,69.315,0.939,26,67.38
714,1624,187.223,0.582,69.642,122.093
715,624,101.033,0.768,39,22.62
716,267,62.421,0.861,24.597,116.565
717,1209,138.21,0.795,47.202,36.384
718,785,108.388,0.84,40.608,37.999
719,625,93.124,0.906,34.234,83.29
720,2118,190.69,0.732,68.949,19.486
721,1394,155.735,0.722,52.631,38.83
722,461,81.152,0.88,31.623,124.695
723,757,105.381,0.857,39.825,51.116
724,462,79.256,0.924,28.653,29.249
725,598,96.226,0.812,36.401,127.185
726,437,75.234,0.97,28.425,129.289
727,641,96.226,0.87,31.78,12.724
728,359,79.161,0.72,27.459,10.491
729,574,92.433,0.844,33.242,43.781
730,276,64.642,0.83,21.541,21.801
731,358,69.775,0.924,25.495,78.69
732,557,92.108,0.825,34.986,30.964
733,217,56.042,0.868,21.932,43.152
734,545,93.909,0.777,37.696,21.801
735,519,89.752,0.81,31.048,14.931
736,352,74.353,0.8,25.554,30.579
737,1367,155.87,0.707,63.285,58.57
738,1604,170.444,0.694,58.421,6.882
739,388,73.107,0.912,26.42,60.524
740,308,64.968,0.917,23.431,129.806
741,449,81.287,0.854,29.547,113.962
742,366,75.234,0.813,30.414,46.332
743,519,89.197,0.82,32.28,106.189
744,2419,208.731,0.698,75.313,79.287
745,1363,147.92,0.783,49.649,18.8
746,364,72.552,0.869,27.019,141.009
747,551,90.537,0.845,32.016,141.34
748,542,87.856,0.882,30.806,144.246
749,1522,160.963,0.738,55.227,121.675
750,3257,256.768,0.621,90.471,13.422
751,730,107.967,0.787,38.484,24.567
752,473,80.692,0.913,29.682,57.381
753,690,107.872,0.745,39.217,160.641
754,1319,149.721,0.739,56.294,12.308
755,309,67.324,0.857,23.854,146.976
756,711,107.832,0.768,34.785,18.435
757,481,92.798,0.702,37.443,55.886
758,392,80.367,0.763,31.385,22.479
759,1037,126.278,0.817,45.651,61.189
760,298,73.567,0.692,29.547,156.038
761,529,92.663,0.774,36.222,83.66
762,1256,141.447,0.789,51.264,159.444
763,345,70.561,0.871,26,67.38
764,745,109.633,0.779,45.277,30.53
765,452,88.411,0.727,35.228,145.408
766,537,84.619,0.942,30.364,17.241
767,1779,182.645,0.67,63.561,167.276
768,494,83.508,0.89,30.017,60.018
769,427,77.264,0.899,29.155,174.094
770,246,63.857,0.758,26.249,139.635
771,576,94.33,0.813,34.928,113.629
772,486,98.812,0.626,38.288,139.236
773,520,90.077,0.805,37.443,124.114
774,2102,193.697,0.704,69.462,67.126
775,371,75.884,0.81,28.32,47.862
776,470,85.404,0.81,31.623,161.565
777,810,112.64,0.802,42.202,103.707
778,556,92.108,0.824,33.121,28.887
779,1218,135.298,0.836,42.485,63.435
780,2122,174.736,0.873,60.017,10.561
781,613,103.39,0.721,35.693,101.31
782,405,79.946,0.796,30.61,38.367
783,1237,138.535,0.81,50.249,121.159
784,795,107.047,0.872,36.249,155.556
785,871,109.863,0.907,38.601,73.443
786,1274,143.208,0.781,49.244,60.832
787,460,79.026,0.926,28.46,71.565
788,375,75.234,0.833,29.682,32.619
789,1497,169.277,0.656,60.828,62.592
790,1367,154.299,0.722,60.877,47.663
791,596,105.286,0.676,41.485,74.624
792,301,68.109,0.815,24.042,106.928
793,424,78.47,0.865,30.364,17.241
794,378,76.344,0.815,28.302,57.995
795,421,92.013,0.625,34.482,73.142
796,1016,127.714,0.783,50.249,58.841
797,896,122.446,0.751,51,151.928
798,1936,174.466,0.799,60.828,46.332
799,421,76.804,0.897,27.659,139.399
800,293,63.302,0.919,22.136,18.435
801,269,61.175,0.903,23.324,120.964
802,1083,125.722,0.861,41.437,70.253
803,709,102.049,0.856,37.537,48.24
804,385,82.723,0.707,31.623,124.695
805,510,87.3,0.841,28.792,159.677
806,478,84.294,0.845,33.015,54.866
807,977,127.944,0.75,48.332,24.444
808,477,82.723,0.876,27.459,100.491
809,265,60.065,0.923,24.166,155.556
810,591,92.663,0.865,30.15,95.711
811,1234,141.542,0.774,50.606,127.776
812,498,85.309,0.86,32.558,79.38
813,664,111.299,0.674,42.485,63.435
814,646,101.914,0.782,35.468,139.574
815,984,129.515,0.737,47.074,102.265
816,427,79.851,0.842,29.547,23.962
817,875,109.959,0.909,36.346,172.093
818,369,77.264,0.777,30.364,72.759
819,1353,147.786,0.778,51.614,125.538
820,251,61.635,0.83,21.024,154.654
821,701,111.855,0.704,43.966,107.199
822,385,71.671,0.942,25.71,103.496
823,849,120.455,0.735,45.607,15.255
824,984,131.141,0.719,45.343,48.576
825,545,94.004,0.775,34.482,73.142
826,542,93.084,0.786,35.355,118.74
827,470,83.833,0.84,33.601,143.471
828,298,66.078,0.858,23.601,126.384
829,429,81.707,0.808,28.46,108.435
830,511,85.27,0.883,29.155,149.036
831,778,117.638,0.706,49.649,9.273
832,298,67.189,0.83,25.239,56.31
833,353,73.663,0.818,27.586,136.469
834,182,49.799,0.922,18.682,105.524
835,209,55.352,0.857,20.248,32.905
836,172,56.138,0.686,22.361,10.305
,765.4186603,104.0279557,,37.91408971,
